"demScen,CLT_cap_mult,Region,Year,Harvest_Mm3_per_year"
"D100",",",2.000000,",","Algoma",",","2021",",",12.11820876
"D100",",",2.000000,",","Algoma",",","2022",",",10.38156636
"D100",",",2.000000,",","Algoma",",","2023",",",10.66837230
"D100",",",2.000000,",","Algoma",",","2024",",",10.05501397
"D100",",",2.000000,",","Algoma",",","2025",",",10.77662236
"D100",",",2.000000,",","Algoma",",","2026",",",10.08947343
"D100",",",2.000000,",","Algoma",",","2027",",",10.35341395
"D100",",",2.000000,",","Algoma",",","2028",",",11.29824428
"D100",",",2.000000,",","Algoma",",","2029",",",11.36667474
"D100",",",2.000000,",","Algoma",",","2030",",",10.42391359
"D100",",",2.000000,",","Kenora",",","2020",",",5.47911329
"D100",",",2.000000,",","Kenora",",","2021",",",5.74105241
"D100",",",2.000000,",","Kenora",",","2022",",",6.22012406
"D100",",",2.000000,",","Kenora",",","2023",",",5.79189792
"D100",",",2.000000,",","Kenora",",","2024",",",5.72302914
"D100",",",2.000000,",","Kenora",",","2025",",",5.94897762
"D100",",",2.000000,",","Kenora",",","2026",",",5.49130952
"D100",",",2.000000,",","Kenora",",","2027",",",5.90220854
"D100",",",2.000000,",","Kenora",",","2028",",",5.84738717
"D100",",",2.000000,",","Kenora",",","2029",",",6.03976403
"D100",",",2.000000,",","Kenora",",","2030",",",5.85506208
"D100",",",2.000000,",","Nipissing",",","2020",",",15.94704686
"D100",",",2.000000,",","Nipissing",",","2021",",",14.84203403
"D100",",",2.000000,",","Nipissing",",","2022",",",13.91192520
"D100",",",2.000000,",","Nipissing",",","2023",",",15.92748234
"D100",",",2.000000,",","Nipissing",",","2024",",",14.31142047
"D100",",",2.000000,",","Nipissing",",","2025",",",16.60375585
"D100",",",2.000000,",","Nipissing",",","2026",",",14.38431782
"D100",",",2.000000,",","Nipissing",",","2027",",",14.41881219
"D100",",",2.000000,",","Nipissing",",","2028",",",14.76504911
"D100",",",2.000000,",","Nipissing",",","2029",",",15.03860388
"D100",",",2.000000,",","Nipissing",",","2030",",",15.22626383
"D100",",",2.000000,",","Algonquin",",","2020",",",9.54591290
"D100",",",2.000000,",","Algonquin",",","2021",",",9.46897652
"D100",",",2.000000,",","Algonquin",",","2022",",",9.10090532
"D100",",",2.000000,",","Algonquin",",","2023",",",9.30672212
"D100",",",2.000000,",","Algonquin",",","2024",",",9.22978623
"D100",",",2.000000,",","Algonquin",",","2025",",",9.27695817
"D100",",",2.000000,",","Algonquin",",","2026",",",9.26905432
"D100",",",2.000000,",","Algonquin",",","2027",",",9.55291995
"D100",",",2.000000,",","Algonquin",",","2028",",",9.88510525
"D100",",",2.000000,",","Algonquin",",","2029",",",9.57405892
"D100",",",2.000000,",","Algonquin",",","2030",",",8.55679639
"D200",",",3.000000,",","TroutLake",",","2020",",",8.10131723
"D200",",",3.000000,",","TroutLake",",","2021",",",8.41392943
"D200",",",3.000000,",","TroutLake",",","2022",",",8.26871051
"D200",",",3.000000,",","TroutLake",",","2023",",",7.99181916
"D200",",",3.000000,",","TroutLake",",","2024",",",8.03343706
"D200",",",3.000000,",","TroutLake",",","2025",",",8.52612859
"D200",",",3.000000,",","TroutLake",",","2026",",",7.89520453
"D200",",",3.000000,",","TroutLake",",","2027",",",8.58125568
"D200",",",3.000000,",","TroutLake",",","2028",",",7.66548062
"D200",",",3.000000,",","TroutLake",",","2029",",",8.23874165
"D200",",",3.000000,",","TroutLake",",","2030",",",8.09904241
"D200",",",3.000000,",","Abitibi",",","2020",",",13.17471866
"D200",",",3.000000,",","Abitibi",",","2021",",",13.65626265
"D200",",",3.000000,",","Abitibi",",","2022",",",12.71749890
"D200",",",3.000000,",","Abitibi",",","2023",",",12.61358649
"D200",",",3.000000,",","Abitibi",",","2024",",",12.05878074
"D200",",",3.000000,",","Abitibi",",","2025",",",12.89269767
"D200",",",3.000000,",","Abitibi",",","2026",",",13.10958502
"D200",",",3.000000,",","Abitibi",",","2027",",",12.83510467
"D200",",",3.000000,",","Abitibi",",","2028",",",13.01839579
"D200",",",3.000000,",","Abitibi",",","2029",",",12.10339101
"D200",",",3.000000,",","Abitibi",",","2030",",",13.06989572
"D200",",",3.000000,",","Algoma",",","2020",",",10.86174034
